Resort ID,NameResort
5230,fox-glacier
5231,fox-peak
5232,hanmer-springs
5233,harris-mountains
5234,manganui-mount-taranaki
5235,methven-heliski
5236,mount-cheeseman
5237,mount-cook
5238,mount-olympus
5239,mount-potts
5240,mt-dobson
5241,mt-hutt
5242,mt-hutt-helicopters
5243,mt-lyford
5244,ohau
5245,porters
5246,queenstown-heliski
5247,rainbow-valley
5248,roaring-meg-resort-planned
5249,roundhill-lake-tekapo
5250,snow-planet-silverdale
5251,soho-basin
5252,southern-lakes
5253,tasman-glacier
5254,temple-basin
5255,the-remarkables
5256,treble-cone
5257,tukino
5258,turoa
5259,whakapapa
5260,wilderness
5261,ammassalik
5262,apussuit-maniitsoq
5263,kangaamiut
5264,maniitsoq-heliski
5265,narsaq
5266,qasigiannguit
5267,quassussuaq
5268,sisorarfiit-nuuk
5269,solbakken-sisimiut
5270,tasiilaq
5271,tupilak-aasiaat
5272,antillanca
5273,antuco-ski-center
5274,arpa-snowcats-los-andes
5275,cerro-mirador-punta-arenas
5276,chapa-verde
5277,corralco
5278,el-coloradofarellones
5279,el-fraile
5280,la-parva
5281,lagunillas
5282,las-araucariasllaima-vilcun
5283,nevados-de-chillan
5284,osorno
5285,portillo
5286,powder-south-heliski
5287,valle-hermoso
5288,valle-nevado
5289,villarrica-pucon
5290,auli
5291,chamba
5292,dayara-bugyal
5293,doodhpathri-planned
5294,gulmarg-resort-kongdoori-aferwat
5295,himachal-heliski
5296,himalaya-heliski
5297,kufri
5298,lachung
5299,madha-top-kashmir
5300,mundali
5301,munsiyari
5302,narkanda
5303,pahalgam
5304,rohtang-pass-manali
5305,shoja
5306,ski-india-delhi
5307,snow-world-india-hyderabad
5308,solang-nullaha-kullu-valley
5309,tawang-arunachal-pradesh
5310,triund
5311,yumthang-valley
5312,azrou
5313,djebel-bou-iblane
5314,hoher-atlas
5315,jbel-hebri
5316,michlifen
5317,oukaimeden
5318,rif-gebirge
5319,baikalsk-sobolinaya
5320,belokuricha
5321,belokurikha
5322,gladenkaya-sajanagorsk
5323,log-ski-resort-bobrovy
5324,pri-freeride-company-priiskovy
5325,sheregesh-kemerovo
5326,baili
5327,briezkalns
5328,gaizinkalns
5329,kakisu-trase
5330,milzkalns
5331,ozolkalns
5332,reina-trase-kalnzaki
5333,reki
5334,riekstu-kalns
5335,ski-hill-lemberga-hute-ventspils
5336,zagarkalns
5337,zviedru-cepure
5338,bakuriani
5339,betania
5340,goderdzi-resort
5341,gudauri
5342,hatsvali-mestia
5343,tetnuldi-mestia
5344,bankut
5345,dobogoko
5346,dorog
5347,dunakoemloed-paks
5348,kekestetoe
5349,kopasz-hegy-tokaj
5350,matraszentistvan-sipark
5351,misinateto-pecs
5352,nagy-hideg-hegy
5353,nagyvillam-sipalya-visegrad
5354,normafa-budapest-buda-hills
5355,siarena-epleny
5356,szilvasvarad
5357,zempleni-hegy-satoraljaujhely
5358,batea-mahuida
5359,catedral-alta-patagonia
5360,caviahue
5361,centro-francisco-jerman
5362,cerro-bayo
5363,cerro-castor
5364,cerro-perito-moreno-el-bolson-laderas
5365,cerro-wayle
5366,chapelco
5367,el-calafate
5368,glaciar-martial
5369,la-hoya
5370,las-lenas
5371,los-penitentes
5372,los-puquios
5373,primeros-pinos
5374,valdelen
5375,vallecitos
5376,winter-park-bariloche-piedras-blancas
5377,bawadi-mall-al-ain
5378,jebel-jais-mountain-resort-planned
5379,sandboarding-dubai
5380,ski-dubai-mall-of-the-emirates
5381,snowdome-dubailand-dubai-planned
5382,snoworld-marina-mall-abu-dhabi-planned
5383,begovo-razdolje
5384,celimbasa
5385,mukinje-plitvice
5386,petehovac-delnice
5387,platak
5388,rezovacke-krcevine-bilogora
5389,rudnik-trsce
5390,sljeme-medvednica-zagreb
5391,velebno-baske-ostarije
5392,vucici-ogulin
5393,ben-lomond
5394,charlotte-pass
5395,corin-forest
5396,dingo-dell
5397,dinner-plain
5398,falls-creek
5399,hotham-365
5400,mount-baw-baw
5401,mount-hotham
5402,mount-mawson
5403,mt-buller
5404,perisher
5405,selwyn-snowfields
5406,snow-park-perth-planned
5407,thredbo
5408,bigell-dardhe
5409,puke
5410,bosques-de-monterreal-san-antonio-de-las-alazanas
5411,chimgan
5412,mt-kumbel-beldersay
5413,pskemskiy-range-koptar-kumyshihnach-say
5414,ugamskiy-range
5415,chrea
5416,dohuk
5417,korek-mountain-resort
5418,entertainment-city-lusail-planned
5419,sandboarding-mesaieed-doha
5420,faqra
5421,laqlouq
5422,mzaar-kfardebian
5423,qanat-bakish
5424,sannine-zenith-planned
5425,the-cedars
5426,zaarour
5427,four-season-environment-controlled-chamber-shah-alam
5428,mines-wonderland-kuala-lumpur
5429,snowland-at-megamall-penang
5430,gorny-vozdukh
5431,kamchatka
5432,yuzhno-sakhalinsk
5433,himalayan-heli-ski-guides
5434,huascaran-pasto-ruri
5435,kanggye
5436,masik-pass
5437,samjiyon
5438,kivioli
5439,kuetiorg
5440,kuutse-hill-otepaeae
5441,munakas-nuepli-otepaeae
5442,vimka-viimsi-maeepark
5443,koh-samui-planned
5444,logojsk
5445,mozir
5446,republican-skicenter-minsk
5447,silichy
5448,malam-jabba
5449,naltar
5450,nathiagali
5451,matroosberg
5452,snowfun-cape-town-planned
5453,tiffindell
5454,mount-hermon-neve-ativ
5455,mt-gilboa-ski-gilboa
5456,novo-peredelkino-moscow
5457,ski-center-snezhny-kupol-moscow
5458,snow-dome-snej
5459,sorochany-kurovo
5460,stepanovo
5461,the-little-star-ski-club-moscow
5462,tjagatschev-moscow
5463,tyagatchevs-mountain-shukolovo
5464,volen
5465,vorobyovy-gory-moscow
5466,yakhroma-park
5467,serra-da-estrela
5468,shahdag-sahdag
5469,tufandag
5470,ski-bahrain-iceberg-tower-planned
5471,ski-centre-sandyford
5472,ski-egypt
5473,ski-mountain-park-sao-roque
5474,snowland-gramado
5475,ski-namibia
5476,sky-resort-ulaanbaatar
5477,snow-city-singapore
5478,troodos-mount-olympos
